frame,berk,cansu,yagmur,file,group
2,0,1,0,14,0
3,0,1,0,14,0
4,0,1,0,14,0
5,0,1,0,14,0
6,0,1,0,14,0
7,0,1,0,14,0
8,0,1,0,14,0
9,0,1,0,14,0
10,0,1,0,14,0
11,0,1,0,14,0
12,0,1,0,14,0
13,0,1,0,14,0
14,0,1,0,14,0
15,0,1,0,14,0
16,0,1,0,14,0
17,0,1,0,14,0
18,0,1,0,14,0
19,0,1,0,14,0
20,0,1,0,14,0
21,0,1,0,14,0
22,0,1,0,14,0
23,0,1,0,14,0
24,0,1,0,14,0
25,0,1,0,14,0
26,0,1,0,14,0
27,0,1,0,14,0
28,0,1,0,14,0
29,1,1,0,14,0
30,1,1,0,14,0
31,1,1,0,14,0
32,1,1,0,14,0
33,1,1,0,14,0
34,1,1,0,14,0
35,2,1,0,14,0
36,2,1,0,14,0
37,2,1,0,14,0
38,2,1,0,14,0
39,2,1,0,14,0
40,2,1,0,14,0
41,2,1,0,14,0
42,2,1,0,14,0
43,2,1,0,14,0
44,2,1,0,14,0
45,2,1,0,14,0
46,2,1,0,14,0
47,3,1,0,14,0
48,3,1,0,14,0
49,3,1,0,14,0
50,3,1,0,14,0
51,3,0,0,14,0
52,3,0,0,14,0
53,3,0,0,14,0
54,3,0,0,14,0
55,3,0,0,14,0
56,3,0,0,14,0
57,3,0,0,14,0
58,3,0,0,14,0
59,3,0,0,14,0
60,3,0,0,14,0
61,3,0,0,14,0
62,3,0,0,14,0
63,3,0,0,14,0
64,3,0,0,14,0
65,3,0,0,14,0
66,3,-1,0,14,-1
67,3,-1,0,14,-1
68,3,-1,0,14,-1
69,3,-1,0,14,-1
70,3,-1,0,14,-1
71,3,-1,0,14,-1
72,3,-1,0,14,-1
73,3,-1,0,14,-1
74,3,-1,0,14,-1
75,3,-1,0,14,-1
76,3,-1,0,14,-1
77,3,-1,0,14,-1
78,3,-1,0,14,-1
79,3,-1,0,14,-1
80,3,-1,0,14,-1
81,3,-1,0,14,-1
82,3,-1,0,14,-1
83,3,-1,0,14,-1
84,3,-1,0,14,-1
85,3,-1,0,14,-1
86,3,-1,0,14,-1
87,3,-1,0,14,-1
88,3,-1,0,14,-1
89,3,-1,0,14,-1
90,3,-1,0,14,-1
91,3,-1,0,14,-1
92,3,-1,0,14,-1
93,3,-1,0,14,-1
94,3,-1,0,14,-1
95,3,0,0,14,0
96,3,0,0,14,0
97,3,0,0,14,0
98,3,0,0,14,0
99,3,0,1,14,0
100,3,0,1,14,0
101,3,0,1,14,0
102,3,0,1,14,0
103,3,0,1,14,0
104,3,0,1,14,0
105,3,0,1,14,0
106,3,0,1,14,0
107,3,0,1,14,0
108,3,0,1,14,0
109,3,0,1,14,0
110,3,0,1,14,0
111,3,0,1,14,0
112,3,0,1,14,0
113,3,0,1,14,0
114,3,0,1,14,0
115,3,0,1,14,0
116,3,0,1,14,0
117,3,0,1,14,0
118,3,0,1,14,0
119,3,0,1,14,0
120,3,0,1,14,0
121,3,0,1,14,0
122,3,0,1,14,0
123,3,0,0,14,0
124,3,0,0,14,0
125,3,0,0,14,0
126,3,0,0,14,0
127,3,0,0,14,0
128,3,1,0,14,0
129,3,1,0,14,0
130,3,1,1,14,1
131,3,1,1,14,1
132,3,1,1,14,1
133,3,1,1,14,1
134,3,1,1,14,1
135,3,1,1,14,1
136,2,1,1,14,1
137,2,1,1,14,1
138,2,1,1,14,1
139,2,1,2,14,1
140,1,1,2,14,1
141,1,1,2,14,1
142,1,1,2,14,1
143,2,1,2,14,1
144,2,1,2,14,1
145,2,1,2,14,1
146,2,1,2,14,1
147,2,1,2,14,1
148,2,1,2,14,1
149,2,1,2,14,1
150,2,1,2,14,1
151,1,1,2,14,1
152,1,1,2,14,1
153,0,1,2,14,1
154,0,2,2,14,2
155,0,2,2,14,2
156,0,2,2,14,2
157,0,2,2,14,2
158,0,2,2,14,2
159,0,1,2,14,1
160,0,1,2,14,1
161,0,1,2,14,1
162,0,1,2,14,1
163,0,1,2,14,1
164,0,1,2,14,1
165,0,1,2,14,1
166,0,1,2,14,1
167,0,1,2,14,1
168,0,1,2,14,1
169,0,1,2,14,1
170,0,1,2,14,1
171,0,1,2,14,1
172,0,1,2,14,1
173,0,1,2,14,1
174,0,1,2,14,1
175,0,1,2,14,1
176,0,1,2,14,1
177,0,1,2,14,1
178,0,1,2,14,1
179,0,1,2,14,1
180,0,1,2,14,1
181,0,1,2,14,1
182,0,1,2,14,1
183,0,1,2,14,1
184,0,1,2,14,1
185,0,1,2,14,1
186,0,1,2,14,1
187,0,1,2,14,1
188,0,1,2,14,1
189,0,1,2,14,1
190,0,1,2,14,1
191,0,1,2,14,1
192,0,1,2,14,1
193,0,1,2,14,1
194,0,1,2,14,1
195,0,1,2,14,1
196,0,1,2,14,1
197,0,1,2,14,1
198,0,1,2,14,1
199,-1,1,2,14,1
200,-1,1,2,14,1
201,-1,1,2,14,1
202,-1,1,2,14,1
203,-1,1,2,14,1
204,-1,1,2,14,1
205,-1,1,2,14,1
206,-1,1,2,14,1
207,-1,1,2,14,1
208,-1,1,2,14,1
209,-1,1,2,14,1
210,0,1,2,14,1
211,0,1,2,14,1
212,0,1,2,14,1
213,0,1,2,14,1
214,0,1,2,14,1
215,0,1,1,14,1
216,0,1,1,14,1
217,0,1,3,14,1
218,0,1,3,14,1
219,0,1,3,14,1
220,0,1,3,14,1
221,0,1,3,14,1
222,0,1,3,14,1
223,1,1,3,14,1
224,0,1,3,14,1
225,0,1,3,14,1
226,0,1,2,14,1
227,0,1,2,14,1
228,0,1,2,14,1
229,0,1,2,14,1
230,0,1,2,14,1
231,0,1,2,14,1
232,0,1,2,14,1
233,1,1,2,14,1
234,1,1,2,14,1
235,2,1,2,14,1
236,2,1,2,14,1
237,2,1,2,14,1
238,2,1,2,14,1
0,0,0,0,15,0
1,0,0,0,15,0
2,0,0,0,15,0
3,0,0,1,15,0
4,0,0,2,15,0
5,0,0,2,15,0
6,0,0,2,15,0
7,1,0,2,15,0
8,1,0,2,15,0
9,1,1,2,15,1
10,2,1,2,15,1
11,2,1,2,15,1
12,2,1,2,15,1
13,2,1,2,15,1
14,2,1,2,15,1
15,2,1,2,15,1
16,2,1,2,15,1
17,2,1,2,15,1
18,2,1,2,15,1
19,2,1,2,15,1
20,2,1,2,15,1
21,2,1,2,15,1
22,2,1,2,15,1
23,2,1,2,15,1
24,2,1,2,15,1
25,2,1,2,15,1
26,2,1,2,15,1
27,2,1,2,15,1
28,2,1,2,15,1
29,2,1,2,15,1
30,2,1,2,15,1
31,2,1,2,15,1
32,2,1,2,15,1
33,2,1,2,15,1
34,2,1,2,15,1
35,3,2,2,15,2
36,3,2,3,15,2
37,3,2,3,15,2
38,3,2,3,15,2
39,3,2,3,15,2
40,3,2,3,15,2
41,3,3,3,15,3
42,3,3,3,15,3
43,3,3,3,15,3
44,3,3,3,15,3
45,3,3,3,15,3
46,3,3,3,15,3
47,3,3,3,15,3
48,2,3,3,15,3
49,1,3,3,15,3
50,0,3,3,15,3
51,0,3,3,15,3
52,0,3,3,15,3
53,0,3,3,15,3
54,0,3,3,15,3
55,0,3,3,15,3
56,0,3,3,15,3
57,0,3,3,15,3
58,0,3,3,15,3
59,0,3,3,15,3
60,1,3,3,15,3
61,1,3,3,15,3
62,1,3,3,15,3
63,1,3,3,15,3
64,1,3,3,15,3
65,1,3,3,15,3
66,1,2,3,15,2
67,1,1,3,15,1
68,1,1,3,15,1
69,1,1,3,15,1
70,1,1,3,15,1
71,1,1,3,15,1
72,1,1,3,15,1
73,1,1,3,15,1
74,1,1,3,15,1
75,1,1,3,15,1
76,1,1,3,15,1
77,1,1,3,15,1
78,1,0,3,15,0
79,1,0,3,15,0
80,1,0,3,15,0
81,1,0,3,15,0
82,1,0,3,15,0
83,1,0,3,15,0
84,1,0,3,15,0
85,1,0,3,15,0
86,1,0,3,15,0
87,1,0,3,15,0
88,1,0,3,15,0
89,1,1,3,15,1
90,1,1,3,15,1
91,1,1,3,15,1
92,1,1,3,15,1
93,1,1,3,15,1
94,1,1,3,15,1
95,1,1,3,15,1
96,1,1,3,15,1
97,1,1,3,15,1
98,1,1,3,15,1
99,1,1,3,15,1
100,1,1,3,15,1
101,1,1,3,15,1
102,1,1,3,15,1
103,1,1,3,15,1
104,2,0,3,15,0
105,2,0,3,15,0
106,2,0,3,15,0
107,2,0,3,15,0
108,2,0,3,15,0
109,2,0,3,15,0
110,2,0,3,15,0
111,2,0,3,15,0
112,2,0,3,15,0
113,2,0,3,15,0
114,2,0,3,15,0
115,2,0,3,15,0
116,2,0,3,15,0
117,2,1,3,15,1
118,2,1,3,15,1
119,2,1,3,15,1
120,1,1,3,15,1
121,1,1,3,15,1
122,1,1,3,15,1
123,1,1,3,15,1
124,1,1,3,15,1
125,1,1,3,15,1
126,1,1,3,15,1
127,1,1,3,15,1
128,1,1,3,15,1
129,1,1,3,15,1
130,0,1,3,15,1
131,0,1,3,15,1
132,0,1,3,15,1
133,0,1,3,15,1
134,0,1,3,15,1
135,0,1,3,15,1
136,0,1,3,15,1
137,0,1,3,15,1
138,0,1,3,15,1
139,0,1,3,15,1
140,0,1,2,15,1
141,0,1,1,15,1
142,0,1,1,15,1
143,0,1,1,15,1
144,0,0,1,15,0
145,0,0,1,15,0
146,0,0,1,15,0
147,0,0,1,15,0
148,0,0,1,15,0
149,0,0,1,15,0
150,-1,0,1,15,0
151,-1,0,1,15,0
152,-1,0,1,15,0
153,-1,0,1,15,0
154,-1,0,1,15,0
155,-1,0,1,15,0
156,-1,0,1,15,0
157,-1,0,1,15,0
158,-1,0,1,15,0
159,-1,0,1,15,0
160,-1,0,1,15,0
161,-1,0,1,15,0
162,-1,0,1,15,0
163,-1,0,1,15,0
164,-1,0,1,15,0
165,-1,1,1,15,1
166,-1,1,1,15,1
167,-1,1,1,15,1
168,-1,1,1,15,1
169,-1,1,1,15,1
170,-1,1,1,15,1
171,-1,0,1,15,0
172,-1,-1,1,15,-1
173,-1,-1,1,15,-1
174,-1,-1,1,15,-1
175,-1,-1,1,15,-1
176,-1,-1,1,15,-1
177,-1,-1,1,15,-1
178,-1,-1,1,15,-1
179,-1,-1,1,15,-1
180,0,-1,1,15,-1
181,1,-1,1,15,-1
182,1,-1,1,15,-1
183,1,-1,1,15,-1
184,1,-1,1,15,-1
185,0,-1,1,15,-1
186,0,-1,1,15,-1
187,0,-1,1,15,-1
188,0,-1,1,15,-1
189,0,-1,1,15,-1
190,0,-1,1,15,-1
191,0,0,1,15,0
192,0,0,1,15,0
193,0,0,1,15,0
194,0,0,1,15,0
195,0,0,1,15,0
196,0,0,1,15,0
197,0,0,1,15,0
198,0,0,1,15,0
199,0,0,1,15,0
200,0,0,1,15,0
201,0,0,1,15,0
202,0,0,1,15,0
203,0,0,1,15,0
204,0,-1,1,15,-1
205,0,-1,1,15,-1
206,0,-1,1,15,-1
207,0,-1,1,15,-1
208,0,-1,1,15,-1
209,0,-2,1,15,-2
210,0,-2,1,15,-2
211,0,-2,1,15,-2
212,0,-2,1,15,-2
213,0,-2,1,15,-2
214,0,-2,1,15,-2
215,0,-2,1,15,-2
216,0,-2,1,15,-2
217,0,-2,1,15,-2
218,0,-2,1,15,-2
219,0,-2,1,15,-2
220,0,-2,1,15,-2
221,1,-2,1,15,-2
222,2,-2,1,15,-2
223,2,-2,1,15,-2
224,2,-2,1,15,-2
225,2,-2,1,15,-2
226,2,-2,1,15,-2
227,2,-2,1,15,-2
228,2,-2,1,15,-2
229,2,-2,1,15,-2
230,2,-2,1,15,-2
231,2,-2,1,15,-2
232,2,-2,1,15,-2
233,2,-2,1,15,-2
234,2,-2,1,15,-2
235,2,-2,1,15,-2
236,2,-2,1,15,-2
237,2,-2,1,15,-2
238,2,-2,1,15,-2
239,2,-2,1,15,-2
240,2,-2,1,15,-2
241,2,-2,1,15,-2
242,2,-2,1,15,-2
243,2,-2,1,15,-2
244,2,-2,1,15,-2
245,2,-2,1,15,-2
246,2,-2,1,15,-2
247,2,-2,1,15,-2
248,2,-2,1,15,-2
249,2,-2,1,15,-2
250,2,-2,1,15,-2
251,2,-2,1,15,-2
252,2,-2,1,15,-2
253,2,-2,1,15,-2
254,2,-2,1,15,-2
255,2,-2,1,15,-2
256,2,-2,1,15,-2
257,2,-2,1,15,-2
258,2,-2,1,15,-2
259,2,-2,1,15,-2
260,2,-2,1,15,-2
261,2,-2,1,15,-2
262,2,-2,1,15,-2
263,2,-2,1,15,-2
264,2,-2,1,15,-2
265,2,-2,1,15,-2
266,2,-2,1,15,-2
267,2,-2,1,15,-2
268,2,-2,1,15,-2
269,2,-2,1,15,-2
270,2,-2,1,15,-2
271,2,-2,1,15,-2
272,2,-2,1,15,-2
273,2,-2,1,15,-2
274,2,-2,1,15,-2
275,2,-2,1,15,-2
276,2,-2,1,15,-2
277,2,-2,1,15,-2
278,2,-2,1,15,-2
279,2,-2,1,15,-2
280,2,-2,1,15,-2
281,2,-2,1,15,-2
282,2,-2,1,15,-2
283,2,-2,1,15,-2
284,2,-2,1,15,-2
285,2,-2,1,15,-2
286,2,-2,1,15,-2
287,2,-2,1,15,-2
288,2,-2,1,15,-2
289,2,-2,1,15,-2
290,2,-2,1,15,-2
291,2,-2,1,15,-2
292,2,-2,1,15,-2
293,2,-2,1,15,-2
294,2,-2,1,15,-2
295,2,-2,1,15,-2
296,2,-2,1,15,-2
297,2,-2,1,15,-2
298,2,-2,1,15,-2
299,2,-2,1,15,-2
300,2,-2,1,15,-2
301,2,-2,1,15,-2
302,2,-2,1,15,-2
303,2,-2,1,15,-2
304,2,-2,1,15,-2
305,2,-2,1,15,-2
306,2,-2,1,15,-2
307,2,-2,1,15,-2
308,2,-2,1,15,-2
309,2,-2,1,15,-2
310,2,-2,1,15,-2
311,2,-2,1,15,-2
312,2,-2,1,15,-2
313,2,-2,1,15,-2
314,2,-2,1,15,-2
315,2,-2,1,15,-2
316,2,-2,1,15,-2
317,2,-2,1,15,-2
318,2,-2,1,15,-2
319,2,-2,1,15,-2
320,2,-2,1,15,-2
321,2,-2,1,15,-2
322,2,-2,1,15,-2
323,2,-2,1,15,-2
324,2,-2,1,15,-2
325,2,-2,1,15,-2
326,2,-2,1,15,-2
327,2,-2,1,15,-2
328,2,-2,1,15,-2
329,2,-2,1,15,-2
330,2,-2,1,15,-2
331,2,-2,1,15,-2
332,2,-2,1,15,-2
333,2,-2,1,15,-2
334,2,-2,1,15,-2
335,2,-2,1,15,-2
336,2,-2,1,15,-2
337,2,-2,1,15,-2
338,2,-2,1,15,-2
339,2,-2,1,15,-2
340,2,-2,1,15,-2
341,2,-2,1,15,-2
342,2,-2,1,15,-2
343,2,-2,1,15,-2
344,2,-2,1,15,-2
345,2,-2,1,15,-2
346,2,-2,1,15,-2
347,2,-2,1,15,-2
348,2,-2,1,15,-2
349,2,-2,1,15,-2
350,2,-2,1,15,-2
351,2,-2,1,15,-2
352,2,-2,1,15,-2
353,2,-2,1,15,-2
354,2,-2,1,15,-2
355,2,-2,1,15,-2
356,2,-2,1,15,-2
357,2,-2,1,15,-2
358,2,-2,1,15,-2
359,2,-2,1,15,-2
360,2,-2,1,15,-2
361,2,-2,1,15,-2
362,2,-2,1,15,-2
363,2,-2,1,15,-2
364,2,-2,1,15,-2
365,2,-2,1,15,-2
366,2,-2,1,15,-2
367,2,-2,1,15,-2
368,2,-2,1,15,-2
369,2,-2,1,15,-2
370,2,-2,1,15,-2
371,2,-2,1,15,-2
372,2,-2,1,15,-2
373,2,-2,1,15,-2
374,2,-2,1,15,-2
375,2,-2,1,15,-2
376,2,-2,1,15,-2
377,2,-2,1,15,-2
378,2,-2,1,15,-2
379,2,-2,1,15,-2
380,2,-2,1,15,-2
381,2,-2,1,15,-2
382,2,-2,1,15,-2
383,2,-2,1,15,-2
384,2,-2,1,15,-2
385,2,-2,1,15,-2
386,2,-2,1,15,-2
387,2,-2,1,15,-2
388,2,-2,1,15,-2
389,2,-2,1,15,-2
390,2,-2,1,15,-2
391,2,-2,1,15,-2
392,2,-2,1,15,-2
393,2,-2,1,15,-2
394,2,-2,1,15,-2
395,2,-2,1,15,-2
396,2,-2,1,15,-2
397,2,-2,1,15,-2
398,2,-2,1,15,-2
399,2,-2,1,15,-2
400,2,-2,1,15,-2
401,2,-2,1,15,-2
402,2,-2,1,15,-2
403,2,-2,1,15,-2
404,2,-2,1,15,-2
405,2,-2,1,15,-2
406,2,-2,1,15,-2
407,2,-2,1,15,-2
408,2,-2,1,15,-2
409,2,-2,1,15,-2
410,2,-2,1,15,-2
411,2,-2,1,15,-2
412,2,-2,1,15,-2
413,2,-2,1,15,-2
414,2,-2,1,15,-2
415,2,-2,1,15,-2
416,2,-2,1,15,-2
417,2,-2,1,15,-2
418,2,-2,1,15,-2
419,2,-2,1,15,-2
420,2,-2,1,15,-2
421,2,-2,0,15,-2
422,2,-2,0,15,-2
423,2,-2,0,15,-2
424,2,-2,0,15,-2
425,2,-2,0,15,-2
426,2,-2,0,15,-2
427,2,-2,0,15,-2
428,2,-2,0,15,-2
429,2,-2,0,15,-2
430,2,-2,1,15,-2
0,0,0,0,16,0
1,0,0,0,16,0
2,0,0,0,16,0
3,0,0,0,16,0
4,0,0,0,16,0
5,0,0,0,16,0
6,0,1,0,16,0
7,0,1,0,16,0
8,0,1,0,16,0
9,0,1,1,16,1
10,0,1,1,16,1
11,0,1,1,16,1
12,0,1,2,16,1
13,0,1,2,16,1
14,0,1,2,16,1
15,0,1,2,16,1
16,0,1,2,16,1
17,0,1,2,16,1
18,0,1,2,16,1
19,0,1,2,16,1
20,0,1,2,16,1
21,0,1,2,16,1
22,0,1,2,16,1
23,0,1,2,16,1
24,0,1,2,16,1
25,0,1,2,16,1
26,0,1,2,16,1
27,0,1,2,16,1
28,0,1,2,16,1
29,0,1,2,16,1
30,0,1,2,16,1
31,0,1,2,16,1
32,0,1,2,16,1
33,0,1,2,16,1
34,0,2,3,16,2
35,0,2,3,16,2
36,0,2,3,16,2
37,0,2,3,16,2
38,0,2,3,16,2
39,0,2,3,16,2
40,0,2,3,16,2
41,0,2,3,16,2
42,0,3,3,16,3
43,0,3,3,16,3
44,0,3,3,16,3
45,0,3,3,16,3
46,0,3,3,16,3
47,0,3,3,16,3
48,0,3,3,16,3
49,0,3,3,16,3
50,0,3,3,16,3
51,0,3,3,16,3
52,0,3,3,16,3
53,0,3,3,16,3
54,0,3,3,16,3
55,0,3,3,16,3
56,0,3,3,16,3
57,0,3,3,16,3
58,0,3,3,16,3
59,0,3,2,16,2
60,0,3,2,16,2
61,0,3,3,16,3
62,0,3,3,16,3
63,0,3,3,16,3
64,0,3,3,16,3
65,0,3,3,16,3
66,0,3,3,16,3
67,0,3,3,16,3
68,0,3,3,16,3
69,0,3,3,16,3
70,0,3,3,16,3
71,0,3,3,16,3
72,0,3,3,16,3
73,0,2,3,16,2
74,0,2,3,16,2
75,0,2,3,16,2
76,0,2,3,16,2
77,0,2,3,16,2
78,0,2,3,16,2
79,0,2,3,16,2
80,0,2,3,16,2
81,0,2,3,16,2
82,0,2,3,16,2
83,0,2,3,16,2
84,0,2,3,16,2
85,0,1,3,16,1
86,0,1,3,16,1
87,0,1,3,16,1
88,0,1,3,16,1
89,0,1,3,16,1
90,0,1,3,16,1
91,0,1,3,16,1
92,0,1,3,16,1
93,0,1,3,16,1
94,0,1,3,16,1
95,0,1,3,16,1
96,0,1,3,16,1
97,0,1,3,16,1
98,0,1,3,16,1
99,0,1,3,16,1
100,0,1,3,16,1
101,0,1,3,16,1
102,0,2,3,16,2
103,0,1,3,16,1
104,0,2,3,16,2
105,0,2,3,16,2
106,0,2,3,16,2
107,0,2,3,16,2
108,0,2,3,16,2
109,0,2,3,16,2
110,0,2,3,16,2
111,0,2,3,16,2
112,0,2,3,16,2
113,0,2,3,16,2
114,0,2,3,16,2
115,0,2,3,16,2
116,0,2,3,16,2
117,0,2,3,16,2
118,0,2,3,16,2
119,0,2,3,16,2
120,0,2,3,16,2
121,0,2,3,16,2
122,0,2,3,16,2
123,0,2,3,16,2
124,0,2,3,16,2
125,0,2,3,16,2
126,0,2,3,16,2
127,0,2,3,16,2
128,0,2,3,16,2
129,0,2,3,16,2
130,0,2,3,16,2
131,0,2,2,16,2
132,0,2,2,16,2
133,0,2,2,16,2
134,0,2,1,16,1
135,0,2,0,16,0
136,0,2,0,16,0
137,0,2,0,16,0
138,0,2,0,16,0
139,0,2,0,16,0
140,0,2,0,16,0
141,0,1,0,16,0
142,0,1,0,16,0
143,0,1,0,16,0
144,0,1,0,16,0
145,0,1,1,16,1
146,0,1,0,16,0
147,0,1,0,16,0
148,0,1,0,16,0
149,0,1,0,16,0
150,0,1,0,16,0
151,0,1,0,16,0
152,0,1,0,16,0
153,0,2,0,16,0
154,0,1,0,16,0
155,0,1,0,16,0
156,0,1,0,16,0
157,0,1,0,16,0
158,0,1,0,16,0
159,0,1,0,16,0
160,0,1,0,16,0
161,0,1,0,16,0
162,0,1,0,16,0
163,0,1,0,16,0
164,0,1,0,16,0
165,0,1,0,16,0
166,0,1,0,16,0
167,0,1,0,16,0
168,0,1,0,16,0
169,0,1,0,16,0
170,0,1,0,16,0
171,0,1,0,16,0
172,0,1,0,16,0
173,0,1,0,16,0
174,0,1,0,16,0
175,0,1,0,16,0
176,0,1,0,16,0
177,0,1,0,16,0
178,0,1,0,16,0
179,0,0,0,16,0
180,0,0,0,16,0
181,0,0,0,16,0
182,0,0,0,16,0
183,0,0,0,16,0
184,0,0,0,16,0
185,0,1,0,16,0
186,0,1,0,16,0
187,0,1,0,16,0
188,0,1,0,16,0
189,0,1,0,16,0
190,0,1,0,16,0
191,0,1,0,16,0
192,0,1,0,16,0
193,0,1,0,16,0
194,0,1,0,16,0
195,0,1,0,16,0
196,0,1,0,16,0
197,0,1,0,16,0
198,0,1,0,16,0
199,0,1,0,16,0
200,0,1,0,16,0
201,0,1,0,16,0
202,0,1,0,16,0
203,0,1,0,16,0
204,0,1,0,16,0
205,0,1,0,16,0
206,0,1,0,16,0
207,0,1,0,16,0
208,0,1,0,16,0
209,0,1,0,16,0
210,0,1,0,16,0
211,0,0,0,16,0
212,0,0,0,16,0
213,0,0,0,16,0
214,0,0,0,16,0
215,0,0,0,16,0
216,0,0,0,16,0
217,0,0,0,16,0
218,0,0,0,16,0
219,0,0,0,16,0
220,0,0,0,16,0
221,0,0,0,16,0
222,0,0,0,16,0
223,0,0,0,16,0
224,0,0,0,16,0
225,0,0,0,16,0
226,0,0,0,16,0
227,0,0,0,16,0
228,0,0,0,16,0
229,0,0,0,16,0
230,0,0,0,16,0
231,0,0,0,16,0
232,0,0,0,16,0
233,0,0,0,16,0
234,0,0,0,16,0
235,0,0,0,16,0
236,0,0,0,16,0
237,0,0,0,16,0
238,0,0,0,16,0
239,0,0,0,16,0
240,0,0,0,16,0
241,0,0,0,16,0
242,0,0,0,16,0
243,0,0,0,16,0
244,0,0,0,16,0
245,0,0,0,16,0
246,0,0,0,16,0
247,0,0,0,16,0
248,0,0,0,16,0
249,0,0,0,16,0
250,0,-1,0,16,-1
251,0,-1,0,16,-1
252,0,-1,0,16,-1
253,0,-1,0,16,-1
254,0,-1,0,16,-1
255,0,-1,0,16,-1
256,0,-1,0,16,-1
257,0,-1,0,16,-1
258,0,-2,0,16,-2
259,0,-2,0,16,-2
260,0,-2,0,16,-2
261,0,-2,0,16,-2
262,0,-2,0,16,-2
263,0,-2,0,16,-2
264,0,-2,0,16,-2
265,0,-2,0,16,-2
266,0,-2,0,16,-2
267,0,-2,0,16,-2
268,0,-2,0,16,-2
269,0,-2,0,16,-2
270,0,-2,0,16,-2
271,0,-2,0,16,-2
272,0,-2,0,16,-2
273,0,-2,0,16,-2
274,0,-2,0,16,-2
275,0,-2,0,16,-2
276,0,-2,0,16,-2
277,0,-2,0,16,-2
278,0,-2,0,16,-2
279,0,-2,0,16,-2
280,0,-2,0,16,-2
281,0,-2,0,16,-2
282,0,-2,0,16,-2
283,0,-2,0,16,-2
284,0,-2,0,16,-2
285,0,-2,0,16,-2
286,0,-2,0,16,-2
287,0,-2,0,16,-2
288,0,-2,0,16,-2
289,0,-2,0,16,-2
290,0,-2,0,16,-2
291,0,-2,0,16,-2
292,0,-2,0,16,-2
293,0,-2,0,16,-2
294,0,-2,0,16,-2
295,0,-2,0,16,-2
296,0,-2,0,16,-2
297,0,-2,0,16,-2
298,0,-2,0,16,-2
299,0,-2,0,16,-2
300,0,-2,0,16,-2
301,0,-2,0,16,-2
302,0,-2,0,16,-2
303,0,-2,0,16,-2
304,0,-2,0,16,-2
305,0,-2,0,16,-2
306,0,-2,0,16,-2
307,0,-2,0,16,-2
308,0,-2,0,16,-2
309,0,-2,0,16,-2
310,0,-2,0,16,-2
311,0,-2,0,16,-2
312,0,-2,0,16,-2
313,0,-2,0,16,-2
314,0,-2,0,16,-2
315,0,-2,0,16,-2
316,0,-2,0,16,-2
317,0,-2,0,16,-2
318,0,-2,0,16,-2
319,0,-2,0,16,-2
320,0,-2,0,16,-2
321,0,-2,0,16,-2
322,0,-2,0,16,-2
323,0,-2,0,16,-2
324,0,-2,0,16,-2
325,0,-2,0,16,-2
326,0,-2,0,16,-2
327,0,-2,0,16,-2
328,0,-2,0,16,-2
329,0,-2,0,16,-2
330,0,-2,0,16,-2
331,0,-2,0,16,-2
332,0,-2,0,16,-2
333,0,-2,0,16,-2
334,0,-2,0,16,-2
335,0,-2,0,16,-2
336,0,-2,0,16,-2
337,0,-2,0,16,-2
338,0,-2,0,16,-2
339,0,-2,0,16,-2
340,0,-2,0,16,-2
341,0,-2,0,16,-2
342,0,-2,0,16,-2
343,0,-2,0,16,-2
344,0,-2,0,16,-2
345,0,-2,0,16,-2
346,0,-2,0,16,-2
347,0,-2,0,16,-2
348,0,-2,0,16,-2
349,0,-2,0,16,-2
350,0,-2,0,16,-2
351,0,-2,0,16,-2
352,0,-2,0,16,-2
353,0,-2,0,16,-2
354,0,-2,0,16,-2
355,0,-2,0,16,-2
356,0,-2,0,16,-2
357,0,-2,0,16,-2
358,0,-2,0,16,-2
359,0,-2,0,16,-2
360,0,-2,0,16,-2
361,0,-2,0,16,-2
362,0,-2,0,16,-2
363,0,-2,0,16,-2
364,0,-2,0,16,-2
365,0,-2,0,16,-2
366,0,-2,0,16,-2
367,0,-2,0,16,-2
368,0,-2,0,16,-2
369,0,-2,0,16,-2
370,0,-2,0,16,-2
371,0,-2,0,16,-2
372,0,-2,0,16,-2
373,0,-2,0,16,-2
374,0,-2,0,16,-2
375,0,-2,0,16,-2
376,0,-2,0,16,-2
377,0,-2,0,16,-2
378,0,-2,0,16,-2
379,0,-2,0,16,-2
380,0,-2,0,16,-2
381,0,-2,0,16,-2
382,0,-2,0,16,-2
383,0,-2,0,16,-2
384,0,-2,0,16,-2
385,0,-2,0,16,-2
386,0,-2,0,16,-2
387,0,-2,0,16,-2
388,0,-2,0,16,-2
389,0,-2,0,16,-2
390,0,-2,0,16,-2
391,0,-2,0,16,-2
392,0,-2,0,16,-2
393,0,-2,0,16,-2
394,0,-2,0,16,-2
395,0,-2,0,16,-2
396,0,-2,0,16,-2
397,0,-2,0,16,-2
398,0,-2,0,16,-2
399,0,-2,0,16,-2
400,0,-2,0,16,-2
401,0,-2,0,16,-2
402,0,-2,0,16,-2
403,0,-2,0,16,-2
404,0,-2,0,16,-2
405,0,-2,0,16,-2
406,0,-2,0,16,-2
407,0,-2,0,16,-2
408,0,-2,0,16,-2
409,0,-2,0,16,-2
410,0,-2,0,16,-2
411,0,-2,0,16,-2
412,0,-2,0,16,-2
413,0,-2,0,16,-2
414,0,-2,0,16,-2
415,0,-2,0,16,-2
416,0,-2,0,16,-2
417,0,-2,0,16,-2
418,0,-2,0,16,-2
